ADVID,DATE,HOUR,PRODID,IMPRESSIONS,POSITION,BID,CLICKS,COST,BOOKINGS,REVENUE,BUDGET,PRICE,DAY,WEEK,CR,CTR,WEEKDAY
3,2023-12-23,4,2,234,2.0,4.25,24,101.35,0,0,6953993.23,80,11,1,0.0,0.10256410256410256,Saturday
3,2023-12-23,4,3,315,3.0,2.87,12,34.25,0,0,6953993.23,70,11,1,0.0,0.0380952380952381,Saturday
3,2023-12-23,5,1,134,1.0,8.44,15,126.48,0,0,6953624.69,100,11,1,0.0,0.11194029850746269,Saturday
3,2023-12-23,5,2,279,4.0,4.24,12,50.87,0,0,6953624.69,80,11,1,0.0,0.043010752688172046,Saturday
3,2023-12-23,5,3,362,1.0,2.91,66,191.19,0,0,6953624.69,70,11,1,0.0,0.18232044198895028,Saturday
3,2023-12-23,6,1,190,3.0,8.37,17,141.61,2,200,6953052.1,100,11,1,0.11764705882352941,0.08947368421052632,Saturday
3,2023-12-23,6,2,408,1.0,4.28,84,359.22,3,240,6953052.1,80,11,1,0.03571428571428571,0.20588235294117646,Saturday
3,2023-12-23,6,3,628,3.0,2.88,25,71.76,0,0,6953052.1,70,11,1,0.0,0.03980891719745223,Saturday
3,2023-12-23,7,1,315,5.0,8.31,23,168.51,1,100,6952420.99,100,11,1,0.043478260869565216,0.07301587301587302,Saturday
3,2023-12-23,7,2,694,4.0,4.25,39,164.98,2,160,6952420.99,80,11,1,0.05128205128205128,0.056195965417867436,Saturday
3,2023-12-23,7,3,1331,2.0,2.9,104,297.62,2,140,6952420.99,70,11,1,0.019230769230769232,0.0781367392937641,Saturday
3,2023-12-23,8,1,401,2.0,8.39,51,427.09,5,500,6951904.25,100,11,1,0.09803921568627451,0.12718204488778054,Saturday
3,2023-12-23,8,2,1038,7.0,4.27,17,72.48,0,0,6951904.25,80,11,1,0.0,0.016377649325626204,Saturday
3,2023-12-23,8,3,1299,6.0,2.86,6,17.17,0,0,6951904.25,70,11,1,0.0,0.004618937644341801,Saturday
3,2023-12-23,9,1,489,10.0,8.38,6,50.24,1,100,6951814.13,100,11,1,0.16666666666666666,0.012269938650306749,Saturday
3,2023-12-23,9,2,1096,9.0,4.28,8,34.14,1,80,6951814.13,80,11,1,0.125,0.0072992700729927005,Saturday
3,2023-12-23,9,3,1727,10.0,2.88,2,5.75,0,0,6951814.13,70,11,1,0.0,0.0011580775911986102,Saturday
3,2023-12-23,10,1,531,9.0,8.4,11,92.08,2,200,6951611.19,100,11,1,0.18181818181818182,0.02071563088512241,Saturday
3,2023-12-23,10,2,1344,8.0,4.28,22,93.61,3,240,6951611.19,80,11,1,0.13636363636363635,0.01636904761904762,Saturday
3,2023-12-23,10,3,2495,8.0,2.89,6,17.25,1,70,6951611.19,70,11,1,0.16666666666666666,0.002404809619238477,Saturday
3,2023-12-23,11,1,570,9.0,8.34,13,108.47,3,300,6951468.63,100,11,1,0.23076923076923078,0.02280701754385965,Saturday
3,2023-12-23,11,2,1581,10.0,4.27,6,25.47,0,0,6951468.63,80,11,1,0.0,0.003795066413662239,Saturday
3,2023-12-23,11,3,2823,11.0,2.88,3,8.62,0,0,6951468.63,70,11,1,0.0,0.0010626992561105207,Saturday
3,2023-12-23,12,1,601,8.0,8.4,18,150.36,2,200,6951288.68,100,11,1,0.1111111111111111,0.029950083194675542,Saturday
3,2023-12-23,12,2,1522,10.0,4.23,7,29.59,0,0,6951288.68,80,11,1,0.0,0.0045992115637319315,Saturday
3,2023-12-23,12,3,2428,11.0,2.87,0,0.0,0,0,6951288.68,70,11,1,0.0,0.0,Saturday
3,2023-12-23,13,1,672,11.0,8.34,4,33.27,2,200,6951242.74,100,11,1,0.5,0.005952380952380952,Saturday
3,2023-12-23,13,2,1724,11.0,4.23,3,12.67,0,0,6951242.74,80,11,1,0.0,0.0017401392111368909,Saturday
3,2023-12-23,13,3,2598,12.0,2.87,0,0.0,0,0,6951242.74,70,11,1,0.0,0.0,Saturday
3,2023-12-23,14,1,624,9.0,8.45,17,142.99,2,200,6951099.7,100,11,1,0.11764705882352941,0.027243589743589744,Saturday
3,2023-12-23,14,2,1490,12.0,4.24,1,0.05,0,0,6951099.7,80,11,1,0.0,0.0006711409395973154,Saturday
3,2023-12-23,14,3,2066,11.0,2.86,0,0.0,0,0,6951099.7,70,11,1,0.0,0.0,Saturday
3,2023-12-23,15,1,667,11.0,8.36,8,66.85,0,0,6950990.02,100,11,1,0.0,0.01199400299850075,Saturday
3,2023-12-23,15,2,1454,8.0,4.29,10,42.82,0,0,6950990.02,80,11,1,0.0,0.0068775790921595595,Saturday
3,2023-12-23,15,3,1809,12.0,2.88,0,0.0,0,0,6950990.02,70,11,1,0.0,0.0,Saturday
3,2023-12-23,16,1,685,11.0,8.36,8,66.83,0,0,6950872.95,100,11,1,0.0,0.01167883211678832,Saturday
3,2023-12-23,16,2,1630,9.0,4.29,7,30.01,0,0,6950872.95,80,11,1,0.0,0.004294478527607362,Saturday
3,2023-12-23,16,3,3219,8.0,2.9,7,20.23,0,0,6950872.95,70,11,1,0.0,0.0021745883814849334,Saturday
3,2023-12-23,17,1,697,9.0,8.43,13,109.1,2,200,6950763.7,100,11,1,0.15384615384615385,0.018651362984218076,Saturday
3,2023-12-23,17,2,1825,12.0,4.22,3,0.15,0,0,6950763.7,80,11,1,0.0,0.0016438356164383563,Saturday
3,2023-12-23,17,3,2876,11.0,2.88,0,0.0,0,0,6950763.7,70,11,1,0.0,0.0,Saturday
3,2023-12-23,18,1,627,8.0,8.43,15,126.36,0,0,6950593.4,100,11,1,0.0,0.023923444976076555,Saturday
3,2023-12-23,18,2,1595,9.0,4.28,9,38.16,1,80,6950593.4,80,11,1,0.1111111111111111,0.005642633228840125,Saturday
3,2023-12-23,18,3,2333,9.0,2.89,2,5.78,1,70,6950593.4,70,11,1,0.5,0.0008572653236176596,Saturday
3,2023-12-23,19,1,518,8.0,8.46,13,109.52,1,100,6950461.19,100,11,1,0.07692307692307693,0.025096525096525095,Saturday
3,2023-12-23,19,2,1169,10.0,4.25,4,16.89,0,0,6950461.19,80,11,1,0.0,0.003421727972626176,Saturday
3,2023-12-23,19,3,1568,8.0,2.91,2,5.8,0,0,6950461.19,70,11,1,0.0,0.0012755102040816326,Saturday
3,2023-12-23,20,1,472,7.0,8.44,14,117.52,2,200,6950343.61,100,11,1,0.14285714285714285,0.029661016949152543,Saturday
3,2023-12-23,20,2,991,12.0,4.22,1,0.05,0,0,6950343.61,80,11,1,0.0,0.0010090817356205853,Saturday
3,2023-12-23,20,3,1643,8.0,2.87,0,0.0,0,0,6950343.61,70,11,1,0.0,0.0,Saturday
3,2023-12-23,21,1,362,3.0,8.46,35,293.55,4,400,6949700.82,100,11,1,0.11428571428571428,0.09668508287292818,Saturday
3,2023-12-23,21,2,931,3.0,4.29,60,257.1,2,160,6949700.82,80,11,1,0.03333333333333333,0.0644468313641246,Saturday
3,2023-12-23,21,3,1925,4.0,2.9,32,92.14,2,140,6949700.82,70,11,1,0.0625,0.016623376623376623,Saturday
3,2023-12-23,22,1,403,4.0,8.37,35,291.66,2,200,6948788.49,100,11,1,0.05714285714285714,0.08684863523573201,Saturday
3,2023-12-23,22,2,1081,2.0,4.29,110,470.48,4,320,6948788.49,80,11,1,0.03636363636363636,0.10175763182238667,Saturday
3,2023-12-23,22,3,1275,3.0,2.91,52,150.19,1,70,6948788.49,70,11,1,0.019230769230769232,0.0407843137254902,Saturday
3,2023-12-23,23,1,326,2.0,8.38,38,316.43,2,200,6948099.3,100,11,1,0.05263157894736842,0.1165644171779141,Saturday
3,2023-12-23,23,2,936,5.0,4.23,26,100.32,1,80,6948099.3,80,11,1,0.038461538461538464,0.027777777777777776,Saturday
3,2023-12-23,23,3,1079,2.0,2.87,95,272.43,4,280,6948099.3,70,11,1,0.042105263157894736,0.08804448563484708,Saturday
3,2023-12-24,0,1,299,1.0,8.44,49,412.36,2,200,6947195.97,100,12,1,0.04081632653061224,0.16387959866220736,Sunday
3,2023-12-24,0,2,630,3.0,4.27,50,212.95,0,0,6947195.97,80,12,1,0.0,0.07936507936507936,Sunday
3,2023-12-24,0,3,1338,2.0,2.9,96,278.01,1,70,6947195.97,70,12,1,0.010416666666666666,0.07174887892376682,Sunday
3,2023-12-24,1,1,219,4.0,8.36,14,116.65,0,0,6946628.25,100,12,1,0.0,0.0639269406392694,Sunday
3,2023-12-24,1,2,511,1.0,4.29,92,394.02,1,80,6946628.25,80,12,1,0.010869565217391304,0.18003913894324852,Sunday
3,2023-12-24,1,3,954,4.0,2.86,20,57.06,1,70,6946628.25,70,12,1,0.05,0.020964360587002098,Sunday
3,2023-12-24,2,1,168,2.0,8.43,18,151.6,0,0,6946339.88,100,12,1,0.0,0.10714285714285714,Sunday
3,2023-12-24,2,2,410,5.0,4.22,10,17.93,0,0,6946339.88,80,12,1,0.0,0.024390243902439025,Sunday
3,2023-12-24,2,3,480,2.0,2.9,41,118.83,1,70,6946339.88,70,12,1,0.024390243902439025,0.08541666666666667,Sunday
3,2023-12-24,3,1,121,3.0,8.41,6,49.93,1,100,6946183.26,100,12,1,0.16666666666666666,0.049586776859504134,Sunday
3,2023-12-24,3,2,301,4.0,4.25,11,46.41,0,0,6946183.26,80,12,1,0.0,0.036544850498338874,Sunday
3,2023-12-24,3,3,532,3.0,2.88,21,60.28,0,0,6946183.26,70,12,1,0.0,0.039473684210526314,Sunday
3,2023-12-24,4,1,79,4.0,8.45,6,50.4,0,0,6946072.0,100,12,1,0.0,0.0759493670886076,Sunday
3,2023-12-24,4,2,191,4.0,4.23,9,38.04,0,0,6946072.0,80,12,1,0.0,0.04712041884816754,Sunday
3,2023-12-24,4,3,398,4.0,2.86,8,22.83,0,0,6946072.0,70,12,1,0.0,0.020100502512562814,Sunday
3,2023-12-24,5,1,137,1.0,8.45,23,193.73,1,100,6945769.03,100,12,1,0.043478260869565216,0.1678832116788321,Sunday
3,2023-12-24,5,2,279,4.0,4.23,17,71.93,1,80,6945769.03,80,12,1,0.058823529411764705,0.06093189964157706,Sunday
3,2023-12-24,5,3,465,4.0,2.87,13,37.31,0,0,6945769.03,70,12,1,0.0,0.02795698924731183,Sunday
3,2023-12-24,6,1,173,1.0,8.38,30,251.36,0,0,6945220.71,100,12,1,0.0,0.17341040462427745,Sunday
3,2023-12-24,6,2,505,2.0,4.29,60,256.82,1,80,6945220.71,80,12,1,0.016666666666666666,0.1188118811881188,Sunday
3,2023-12-24,6,3,858,4.0,2.87,14,40.14,0,0,6945220.71,70,12,1,0.0,0.016317016317016316,Sunday
3,2023-12-24,7,1,271,3.0,8.38,26,217.9,1,100,6944315.96,100,12,1,0.038461538461538464,0.0959409594095941,Sunday
3,2023-12-24,7,2,638,5.0,4.22,19,64.17,0,0,6944315.96,80,12,1,0.0,0.029780564263322883,Sunday
3,2023-12-24,7,3,1365,1.0,2.88,216,622.68,5,350,6944315.96,70,12,1,0.023148148148148147,0.15824175824175823,Sunday
3,2023-12-24,8,1,368,3.0,8.4,32,267.95,2,200,6943690.61,100,12,1,0.0625,0.08695652173913043,Sunday
3,2023-12-24,8,2,1048,4.0,4.29,64,271.29,1,80,6943690.61,80,12,1,0.015625,0.061068702290076333,Sunday
3,2023-12-24,8,3,1191,4.0,2.87,30,86.11,2,140,6943690.61,70,12,1,0.06666666666666667,0.02518891687657431,Sunday
3,2023-12-24,9,1,472,9.0,8.41,9,75.39,1,100,6943615.12,100,12,1,0.1111111111111111,0.019067796610169493,Sunday
3,2023-12-24,9,2,1357,12.0,4.26,2,0.1,0,0,6943615.12,80,12,1,0.0,0.0014738393515106854,Sunday
3,2023-12-24,9,3,2011,9.0,2.9,0,0.0,0,0,6943615.12,70,12,1,0.0,0.0,Sunday
3,2023-12-24,10,1,511,10.0,8.4,12,100.57,3,300,6943514.39,100,12,1,0.25,0.023483365949119372,Sunday
3,2023-12-24,10,2,1489,12.0,4.21,3,0.15,0,0,6943514.39,80,12,1,0.0,0.0020147750167897917,Sunday
3,2023-12-24,10,3,1731,12.0,2.87,0,0.0,0,0,6943514.39,70,12,1,0.0,0.0,Sunday
3,2023-12-24,11,1,611,9.0,8.44,19,160.11,2,200,6943282.91,100,12,1,0.10526315789473684,0.031096563011456628,Sunday
3,2023-12-24,11,2,1549,8.0,4.29,16,68.51,2,160,6943282.91,80,12,1,0.125,0.010329244673983214,Sunday
3,2023-12-24,11,3,2777,9.0,2.88,1,2.86,0,0,6943282.91,70,12,1,0.0,0.00036010082823190496,Sunday
3,2023-12-24,12,1,609,9.0,8.43,19,159.99,3,300,6943083.34,100,12,1,0.15789473684210525,0.031198686371100164,Sunday
3,2023-12-24,12,2,1655,10.0,4.23,8,33.8,1,80,6943083.34,80,12,1,0.125,0.004833836858006042,Sunday
3,2023-12-24,12,3,3029,8.0,2.9,2,5.78,0,0,6943083.34,70,12,1,0.0,0.0006602839220864972,Sunday
3,2023-12-24,13,1,624,12.0,8.31,3,0.15,0,0,6943077.35,100,12,1,0.0,0.004807692307692308,Sunday
3,2023-12-24,13,2,1514,12.0,4.23,2,0.1,0,0,6943077.35,80,12,1,0.0,0.001321003963011889,Sunday
3,2023-12-24,13,3,2332,9.0,2.9,2,5.75,0,0,6943077.35,70,12,1,0.0,0.0008576329331046312,Sunday
3,2023-12-24,14,1,626,11.0,8.34,8,66.49,1,100,6943002.35,100,12,1,0.125,0.012779552715654952,Sunday
3,2023-12-24,14,2,1573,11.0,4.27,2,8.51,0,0,6943002.35,80,12,1,0.0,0.0012714558169103624,Sunday
3,2023-12-24,14,3,2702,10.0,2.89,0,0.0,0,0,6943002.35,70,12,1,0.0,0.0,Sunday
3,2023-12-24,15,1,650,11.0,8.34,10,83.27,1,100,6942914.83,100,12,1,0.1,0.015384615384615385,Sunday
3,2023-12-24,15,2,1554,11.0,4.28,1,4.26,0,0,6942914.83,80,12,1,0.0,0.0006435006435006435,Sunday
3,2023-12-24,15,3,1906,11.0,2.87,0,0.0,0,0,6942914.83,70,12,1,0.0,0.0,Sunday
3,2023-12-24,16,1,570,8.0,8.45,18,151.05,3,300,6942729.93,100,12,1,0.16666666666666666,0.031578947368421054,Sunday
3,2023-12-24,16,2,1496,11.0,4.25,8,33.85,0,0,6942729.93,80,12,1,0.0,0.0053475935828877,Sunday
3,2023-12-24,16,3,2499,11.0,2.87,0,0.0,0,0,6942729.93,70,12,1,0.0,0.0,Sunday
3,2023-12-24,17,1,619,9.0,8.45,19,159.57,2,200,6942524.61,100,12,1,0.10526315789473684,0.030694668820678513,Sunday
3,2023-12-24,17,2,1634,8.0,4.29,10,42.86,0,0,6942524.61,80,12,1,0.0,0.006119951040391677,Sunday
3,2023-12-24,17,3,2626,9.0,2.89,1,2.89,0,0,6942524.61,70,12,1,0.0,0.0003808073115003808,Sunday
3,2023-12-24,18,1,621,10.0,8.36,8,66.76,1,100,6942442.33,100,12,1,0.125,0.01288244766505636,Sunday
3,2023-12-24,18,2,1384,11.0,4.23,3,12.66,0,0,6942442.33,80,12,1,0.0,0.002167630057803468,Sunday
3,2023-12-24,18,3,2218,10.0,2.88,1,2.86,0,0,6942442.33,70,12,1,0.0,0.0004508566275924256,Sunday
3,2023-12-24,19,1,534,8.0,8.43,10,84.26,2,200,6942325.49,100,12,1,0.2,0.018726591760299626,Sunday
3,2023-12-24,19,2,1137,9.0,4.28,7,29.69,0,0,6942325.49,80,12,1,0.0,0.006156552330694811,Sunday
3,2023-12-24,19,3,1572,9.0,2.9,1,2.89,0,0,6942325.49,70,12,1,0.0,0.0006361323155216285,Sunday
3,2023-12-24,20,1,466,12.0,8.3,7,0.35,1,100,6942286.56,100,12,1,0.14285714285714285,0.015021459227467811,Sunday
3,2023-12-24,20,2,1023,7.0,4.29,9,38.58,0,0,6942286.56,80,12,1,0.0,0.008797653958944282,Sunday
3,2023-12-24,20,3,1649,12.0,2.86,0,0.0,0,0,6942286.56,70,12,1,0.0,0.0,Sunday
3,2023-12-24,21,1,396,3.0,8.43,36,302.38,5,500,6941738.13,100,12,1,0.1388888888888889,0.09090909090909091,Sunday
3,2023-12-24,21,2,1109,5.0,4.29,32,136.9,1,80,6941738.13,80,12,1,0.03125,0.028854824165915238,Sunday
3,2023-12-24,21,3,1998,4.0,2.88,38,109.14,2,140,6941738.13,70,12,1,0.05263157894736842,0.01901901901901902,Sunday
3,2023-12-24,22,1,376,5.0,8.38,27,225.83,4,400,6941419.54,100,12,1,0.14814814814814814,0.07180851063829788,Sunday
3,2023-12-24,22,2,1049,6.0,4.29,19,81.22,1,80,6941419.54,80,12,1,0.05263157894736842,0.01811248808388942,Sunday
3,2023-12-24,22,3,1564,7.0,2.89,4,11.54,1,70,6941419.54,70,12,1,0.25,0.0025575447570332483,Sunday
3,2023-12-24,23,1,306,5.0,8.3,23,164.55,4,400,6940490.58,100,12,1,0.17391304347826086,0.07516339869281045,Sunday
3,2023-12-24,23,2,962,2.0,4.27,119,507.07,5,400,6940490.58,80,12,1,0.04201680672268908,0.12370062370062371,Sunday
3,2023-12-24,23,3,1292,2.0,2.89,90,257.34,2,140,6940490.58,70,12,1,0.022222222222222223,0.0696594427244582,Sunday
3,2023-12-25,0,1,94,5.0,8.59,6,20.66,0,0,6940441.24,100,13,1,0.0,0.06382978723404255,Monday
3,2023-12-25,0,2,244,5.0,4.38,3,5.05,0,0,6940441.24,80,13,1,0.0,0.012295081967213115,Monday
3,2023-12-25,0,3,434,4.0,2.95,8,23.63,0,0,6940441.24,70,13,1,0.0,0.018433179723502304,Monday
3,2023-12-25,1,1,71,4.0,8.67,6,52.0,0,0,6940326.17,100,13,1,0.0,0.08450704225352113,Monday
3,2023-12-25,1,2,182,3.0,4.4,13,57.17,0,0,6940326.17,80,13,1,0.0,0.07142857142857142,Monday
3,2023-12-25,1,3,244,4.0,2.96,2,5.9,0,0,6940326.17,70,13,1,0.0,0.00819672131147541,Monday
3,2023-12-25,2,1,60,2.0,8.72,3,26.09,0,0,6940232.22,100,13,1,0.0,0.05,Monday
3,2023-12-25,2,2,128,3.0,4.38,8,34.87,0,0,6940232.22,80,13,1,0.0,0.0625,Monday
3,2023-12-25,2,3,167,2.0,3.0,11,33.0,0,0,6940232.22,70,13,1,0.0,0.0658682634730539,Monday
3,2023-12-25,3,1,42,5.0,8.6,2,3.14,0,0,6940096.41,100,13,1,0.0,0.047619047619047616,Monday
3,2023-12-25,3,2,97,5.0,4.39,5,3.67,0,0,6940096.41,80,13,1,0.0,0.05154639175257732,Monday
3,2023-12-25,3,3,206,1.0,3.0,43,128.99,1,70,6940096.41,70,13,1,0.023255813953488372,0.2087378640776699,Monday
3,2023-12-25,4,1,79,5.0,8.6,3,6.24,0,0,6940069.58,100,13,1,0.0,0.0379746835443038,Monday
3,2023-12-25,4,2,154,4.0,4.38,2,8.72,0,0,6940069.58,80,13,1,0.0,0.012987012987012988,Monday
3,2023-12-25,4,3,237,4.0,2.99,4,11.87,0,0,6940069.58,70,13,1,0.0,0.016877637130801686,Monday
3,2023-12-25,5,1,174,3.0,8.63,21,181.01,1,100,6939555.03,100,13,1,0.047619047619047616,0.1206896551724138,Monday
3,2023-12-25,5,2,389,1.0,4.42,65,286.21,0,0,6939555.03,80,13,1,0.0,0.16709511568123395,Monday
3,2023-12-25,5,3,621,4.0,2.96,16,47.33,1,70,6939555.03,70,13,1,0.0625,0.02576489533011272,Monday
3,2023-12-25,6,1,309,9.0,8.68,4,34.63,0,0,6939520.21,100,13,1,0.0,0.012944983818770227,Monday
3,2023-12-25,6,2,713,12.0,4.36,4,0.2,1,80,6939520.21,80,13,1,0.25,0.005610098176718092,Monday
3,2023-12-25,6,3,1068,12.0,2.95,0,0.0,0,0,6939520.21,70,13,1,0.0,0.0,Monday
3,2023-12-25,7,1,359,11.0,8.67,2,17.28,0,0,6939467.81,100,13,1,0.0,0.005571030640668524,Monday
3,2023-12-25,7,2,871,8.0,4.43,8,35.12,0,0,6939467.81,80,13,1,0.0,0.009184845005740528,Monday
3,2023-12-25,7,3,1414,12.0,2.96,0,0.0,0,0,6939467.81,70,13,1,0.0,0.0,Monday
3,2023-12-25,8,1,363,10.0,8.66,9,77.89,0,0,6939385.56,100,13,1,0.0,0.024793388429752067,Monday
3,2023-12-25,8,2,948,11.0,4.37,1,4.36,0,0,6939385.56,80,13,1,0.0,0.0010548523206751054,Monday
3,2023-12-25,8,3,1628,11.0,2.95,0,0.0,0,0,6939385.56,70,13,1,0.0,0.0,Monday
3,2023-12-25,9,1,331,9.0,8.68,8,69.35,2,200,6939311.83,100,13,1,0.25,0.02416918429003021,Monday
3,2023-12-25,9,2,955,9.0,4.41,1,4.38,0,0,6939311.83,80,13,1,0.0,0.0010471204188481676,Monday
3,2023-12-25,9,3,1721,10.0,3.0,0,0.0,0,0,6939311.83,70,13,1,0.0,0.0,Monday
3,2023-12-25,10,1,267,9.0,8.7,2,17.35,0,0,6939263.56,100,13,1,0.0,0.00749063670411985,Monday
3,2023-12-25,10,2,736,9.0,4.42,7,30.91,0,0,6939263.56,80,13,1,0.0,0.009510869565217392,Monday
3,2023-12-25,10,3,1377,11.0,2.95,0,0.0,0,0,6939263.56,70,13,1,0.0,0.0,Monday
3,2023-12-25,11,1,322,12.0,8.59,4,0.2,1,100,6939250.26,100,13,1,0.25,0.012422360248447204,Monday
3,2023-12-25,11,2,850,10.0,4.37,3,13.1,1,80,6939250.26,80,13,1,0.3333333333333333,0.0035294117647058825,Monday
3,2023-12-25,11,3,1483,11.0,2.96,0,0.0,0,0,6939250.26,70,13,1,0.0,0.0,Monday
3,2023-12-25,12,1,372,8.0,8.72,7,60.98,0,0,6939132.47,100,13,1,0.0,0.01881720430107527,Monday
3,2023-12-25,12,2,906,9.0,4.38,13,56.81,1,80,6939132.47,80,13,1,0.07692307692307693,0.01434878587196468,Monday
3,2023-12-25,12,3,1739,8.0,2.97,0,0.0,0,0,6939132.47,70,13,1,0.0,0.0,Monday
3,2023-12-25,13,1,405,10.0,8.68,10,86.55,0,0,6939045.71,100,13,1,0.0,0.024691358024691357,Monday
3,2023-12-25,13,2,985,12.0,4.36,4,0.2,0,0,6939045.71,80,13,1,0.0,0.0040609137055837565,Monday
3,2023-12-25,13,3,1155,9.0,2.98,0,0.0,0,0,6939045.71,70,13,1,0.0,0.0,Monday
3,2023-12-25,14,1,350,12.0,8.63,1,0.05,0,0,6939045.51,100,13,1,0.0,0.002857142857142857,Monday
3,2023-12-25,14,2,970,12.0,4.38,3,0.15,1,80,6939045.51,80,13,1,0.3333333333333333,0.003092783505154639,Monday
3,2023-12-25,14,3,1141,10.0,2.97,0,0.0,0,0,6939045.51,70,13,1,0.0,0.0,Monday
3,2023-12-25,15,1,395,10.0,8.7,5,43.47,0,0,6938962.43,100,13,1,0.0,0.012658227848101266,Monday
3,2023-12-25,15,2,1101,9.0,4.41,9,39.61,2,160,6938962.43,80,13,1,0.2222222222222222,0.008174386920980926,Monday
3,2023-12-25,15,3,1676,11.0,2.96,0,0.0,0,0,6938962.43,70,13,1,0.0,0.0,Monday
3,2023-12-25,16,1,408,10.0,8.7,10,86.74,0,0,6938827.48,100,13,1,0.0,0.024509803921568627,Monday
3,2023-12-25,16,2,1072,10.0,4.38,11,48.22,1,80,6938827.48,80,13,1,0.09090909090909091,0.010261194029850746,Monday
3,2023-12-25,16,3,1362,10.0,2.96,0,0.0,0,0,6938827.48,70,13,1,0.0,0.0,Monday
3,2023-12-25,17,1,442,10.0,8.64,8,69.09,1,100,6938717.27,100,13,1,0.125,0.01809954751131222,Monday
3,2023-12-25,17,2,1033,8.0,4.43,8,35.17,1,80,6938717.27,80,13,1,0.125,0.007744433688286544,Monday
3,2023-12-25,17,3,1638,8.0,2.98,2,5.95,0,0,6938717.27,70,13,1,0.0,0.001221001221001221,Monday
3,2023-12-25,18,1,390,8.0,8.74,9,77.48,1,100,6938578.29,100,13,1,0.1111111111111111,0.023076923076923078,Monday
3,2023-12-25,18,2,1238,8.0,4.44,12,52.53,1,80,6938578.29,80,13,1,0.08333333333333333,0.009693053311793215,Monday
3,2023-12-25,18,3,1543,9.0,2.99,3,8.96,0,0,6938578.29,70,13,1,0.0,0.0019442644199611147,Monday
3,2023-12-25,19,1,403,9.0,8.71,12,104.34,2,200,6938473.91,100,13,1,0.16666666666666666,0.02977667493796526,Monday
3,2023-12-25,19,2,1134,12.0,4.36,1,0.05,0,0,6938473.91,80,13,1,0.0,0.0008818342151675485,Monday
3,2023-12-25,19,3,1874,10.0,2.97,0,0.0,0,0,6938473.91,70,13,1,0.0,0.0,Monday
3,2023-12-25,20,1,379,10.0,8.65,3,25.88,1,100,6938405.44,100,13,1,0.3333333333333333,0.0079155672823219,Monday
3,2023-12-25,20,2,959,8.0,4.43,9,39.6,1,80,6938405.44,80,13,1,0.1111111111111111,0.009384775808133473,Monday
3,2023-12-25,20,3,1263,9.0,2.99,1,2.98,0,0,6938405.44,70,13,1,0.0,0.000791765637371338,Monday
3,2023-12-25,21,1,363,8.0,8.69,11,94.84,1,100,6938265.08,100,13,1,0.09090909090909091,0.030303030303030304,Monday
3,2023-12-25,21,2,920,8.0,4.43,9,39.53,1,80,6938265.08,80,13,1,0.1111111111111111,0.009782608695652175,Monday
3,2023-12-25,21,3,1826,8.0,3.01,2,5.98,0,0,6938265.08,70,13,1,0.0,0.001095290251916758,Monday
3,2023-12-25,22,1,294,10.0,8.66,6,51.68,0,0,6938197.26,100,13,1,0.0,0.02040816326530612,Monday
3,2023-12-25,22,2,813,8.0,4.4,3,13.18,0,0,6938197.26,80,13,1,0.0,0.0036900369003690036,Monday
3,2023-12-25,22,3,1127,8.0,2.99,1,2.97,0,0,6938197.26,70,13,1,0.0,0.0008873114463176575,Monday
3,2023-12-25,23,1,169,1.0,8.73,25,216.92,2,200,6937849.64,100,13,1,0.08,0.14792899408284024,Monday
3,2023-12-25,23,2,398,3.0,4.4,28,123.05,1,80,6937849.64,80,13,1,0.03571428571428571,0.07035175879396985,Monday
3,2023-12-25,23,3,519,5.0,2.95,4,7.65,0,0,6937849.64,70,13,1,0.0,0.007707129094412331,Monday
3,2023-12-26,0,1,115,1.0,8.7,14,121.68,1,100,6937514.33,100,14,2,0.07142857142857142,0.12173913043478261,Tuesday
3,2023-12-26,0,2,235,1.0,4.42,37,162.98,1,80,6937514.33,80,14,2,0.02702702702702703,0.1574468085106383,Tuesday
3,2023-12-26,0,3,317,2.0,2.98,17,50.65,0,0,6937514.33,70,14,2,0.0,0.05362776025236593,Tuesday
3,2023-12-26,1,1,56,3.0,8.71,7,60.46,0,0,6937322.75,100,14,2,0.0,0.125,Tuesday
3,2023-12-26,1,2,160,3.0,4.37,11,47.91,0,0,6937322.75,80,14,2,0.0,0.06875,Tuesday
3,2023-12-26,1,3,245,2.0,2.99,28,83.22,0,0,6937322.75,70,14,2,0.0,0.11428571428571428,Tuesday
3,2023-12-26,2,1,66,4.0,8.61,2,17.15,0,0,6937270.49,100,14,2,0.0,0.030303030303030304,Tuesday
3,2023-12-26,2,2,127,4.0,4.38,6,26.22,0,0,6937270.49,80,14,2,0.0,0.047244094488188976,Tuesday
3,2023-12-26,2,3,164,4.0,2.96,3,8.88,0,0,6937270.49,70,14,2,0.0,0.018292682926829267,Tuesday
3,2023-12-26,3,1,55,5.0,8.61,3,4.4,0,0,6937140.96,100,14,2,0.0,0.05454545454545454,Tuesday
3,2023-12-26,3,2,129,1.0,4.42,25,110.22,0,0,6937140.96,80,14,2,0.0,0.1937984496124031,Tuesday
3,2023-12-26,3,3,131,3.0,2.99,5,14.92,0,0,6937140.96,70,14,2,0.0,0.03816793893129771,Tuesday
3,2023-12-26,4,1,75,2.0,8.72,6,52.24,0,0,6936955.44,100,14,2,0.0,0.08,Tuesday
